visit-id,duration,assigned orient,nominal orient,ra,dec,start,end,slew,gap
0098101018044,828.0,269,263.44507122943503,4.671878375827216,-0.5828739870241073,2027.226:13:28:31,2027.226:13:46:13,0,0
0098101018045,828.0,269,264.0556877710658,4.6716573662384775,-0.5681506803424914,2027.226:13:46:13,2027.226:14:03:56,0,0
0098101052001,684.0,284.8,284.55037448807764,4.688805218867116,-0.4202379532267896,2027.227:04:01:58,2027.227:04:13:46,0,50282
0098101018048,828.0,269,261.2526242423356,4.690346708206888,-0.6270438101062177,2027.227:12:00:00,2027.227:12:17:42,354,27620
0098101018050,828.0,269,262.4704685050015,4.689492689515066,-0.5975972452243545,2027.227:12:17:42,2027.227:12:35:24,0,0
0098101018051,828.0,269,263.0834985160401,4.689091634669573,-0.5828739870241073,2027.227:12:35:24,2027.227:12:53:06,0,0
0098101018052,828.0,269,265.1803738791368,4.708741693124745,-0.6417671167878325,2027.227:12:53:06,2027.227:13:10:49,0,0
0098101018049,828.0,269,261.8736814367176,4.689910804953998,-0.6123205519059702,2027.227:13:10:49,2027.227:13:28:31,0,0
0098101018047,828.0,269,260.6694696937188,4.690801148310877,-0.6417671167878325,2027.227:13:28:31,2027.227:13:46:13,0,0
0099801007001,108216.0,270.6,272.0223191506484,4.678755758478236,-0.5101374389286119,2027.228:00:00:00,2027.229:06:05:54,0,36826
0099801010016,192600.0,270.6,266.81621501744195,4.678755758478236,-0.5101374389286119,2027.229:06:05:54,2027.231:11:36:23,0,0
0099801010015,192600.0,270.6,267.14303328235434,4.678755758478236,-0.5101374389286119,2027.231:11:42:17,2027.233:17:12:47,354,0
0099801010005,192600.0,270.6,267.45523990663605,4.678755758478236,-0.5101374389286119,2027.233:17:18:41,2027.235:22:49:10,354,0
0099801010008,192600.0,270.6,267.75520683248374,4.678755758478236,-0.5101374389286119,2027.235:22:55:04,2027.238:04:25:34,354,0
0099801010012,192600.0,270.6,268.0442631449507,4.678755758478236,-0.5101374389286119,2027.238:04:31:28,2027.240:10:01:58,354,0
0099801010007,192600.0,270.6,268.3237581630008,4.678755758478236,-0.5101374389286119,2027.240:10:07:52,2027.242:15:38:21,354,0
0099801010034,192600.0,270.6,268.594613826667,4.678755758478236,-0.5101374389286119,2027.242:15:44:15,2027.244:21:14:45,354,0
0099801010010,192600.0,270.6,268.85807791090923,4.678755758478236,-0.5101374389286119,2027.244:21:20:39,2027.247:02:51:08,354,0
0099801010009,192600.0,270.6,269.1153055863756,4.678755758478236,-0.5101374389286119,2027.247:02:57:02,2027.249:08:27:32,354,0
0099801010013,192600.0,270.6,269.367055392181,4.678755758478236,-0.5101374389286119,2027.249:08:33:26,2027.251:14:03:56,354,0
0099801010003,192600.0,270.6,269.6141684034905,4.678755758478236,-0.5101374389286119,2027.251:14:09:50,2027.253:19:40:19,354,0
0099801010002,192600.0,270.6,269.85746643406554,4.678755758478236,-0.5101374389286119,2027.253:19:46:13,2027.256:01:16:43,354,0
0099801010032,192600.0,270.6,270.09766733136473,4.678755758478236,-0.5101374389286119,2027.256:01:22:37,2027.258:06:53:06,354,0
0099801010011,192600.0,270.6,270.33562666698765,4.678755758478236,-0.5101374389286119,2027.258:06:59:00,2027.260:12:29:30,354,0
0099801008001,108216.0,270.6,270.52643327111196,4.678755758478236,-0.5101374389286119,2027.260:12:35:24,2027.261:18:41:18,354,0
0099801010018,192600.0,270.6,270.70723293221334,4.678755758478236,-0.5101374389286119,2027.261:18:41:18,2027.264:00:11:48,0,0
0099801010006,192600.0,270.6,270.973028865998,4.678755758478236,-0.5101374389286119,2027.264:00:17:42,2027.266:05:48:11,354,0
0099801010014,192600.0,270.6,271.2271378418378,4.678755758478236,-0.5101374389286119,2027.266:05:54:05,2027.268:11:24:35,354,0
0099801010029,192600.0,270.6,271.46998821746934,4.678755758478236,-0.5101374389286119,2027.268:11:30:29,2027.270:17:00:59,354,0
0099801010020,192600.0,270.6,271.7143886480226,4.678755758478236,-0.5101374389286119,2027.270:17:06:53,2027.272:22:37:22,354,0
0099801010026,192600.0,270.6,271.9609977266921,4.678755758478236,-0.5101374389286119,2027.272:22:43:16,2027.275:04:13:46,354,0
0099801010030,192600.0,270.6,272.21060595860297,4.678755758478236,-0.5101374389286119,2027.275:04:19:40,2027.277:09:50:09,354,0
0099801010022,192600.0,270.6,272.4639929047431,4.678755758478236,-0.5101374389286119,2027.277:09:56:03,2027.279:15:26:33,354,0
0099801010031,192600.0,270.6,272.72226428631546,4.678755758478236,-0.5101374389286119,2027.279:15:32:27,2027.281:21:02:57,354,0
0099801010019,192600.0,270.6,272.98615564114687,4.678755758478236,-0.5101374389286119,2027.281:21:08:51,2027.284:02:39:20,354,0
0099801010021,192600.0,270.6,273.2567312011988,4.678755758478236,-0.5101374389286119,2027.284:02:45:14,2027.286:08:15:44,354,0
0099801010001,192600.0,270.6,273.5349407568408,4.678755758478236,-0.5101374389286119,2027.286:08:21:38,2027.288:13:52:07,354,0
0099801010023,192600.0,270.6,273.82216820150154,4.678755758478236,-0.5101374389286119,2027.288:13:58:01,2027.290:19:28:31,354,0
0099801010035,192600.0,270.6,274.11997564059226,4.678755758478236,-0.5101374389286119,2027.290:19:34:25,2027.293:01:04:55,354,0
0099801010025,192600.0,270.6,274.4295038750647,4.678755758478236,-0.5101374389286119,2027.293:01:10:49,2027.295:06:41:18,354,0
0099801010033,192600.0,270.6,274.75229801025387,4.678755758478236,-0.5101374389286119,2027.295:06:47:12,2027.297:12:17:42,354,0
0099801009001,108216.0,270.6,275.0034646327508,4.678755758478236,-0.5101374389286119,2027.297:12:23:36,2027.298:18:29:30,354,0
0099801012009,8604.0,270.6,275.10136686594797,4.678755758478236,-0.5101374389286119,2027.298:18:29:30,2027.298:20:57:02,0,0
0099801012006,8604.0,270.6,275.1173906191641,4.678755758478236,-0.5101374389286119,2027.298:20:57:02,2027.298:23:24:35,0,0
0099801011005,8604.0,270.6,275.13341437238023,4.678755758478236,-0.5101374389286119,2027.298:23:24:35,2027.299:01:52:07,0,0
0099801011006,8604.0,270.6,275.1494381255963,4.678755758478236,-0.5101374389286119,2027.299:01:52:07,2027.299:04:19:40,0,0
0099801011002,8604.0,270.6,275.1654618788124,4.678755758478236,-0.5101374389286119,2027.299:04:19:40,2027.299:06:47:12,0,0
0099801011010,8604.0,270.6,275.1814856320285,4.678755758478236,-0.5101374389286119,2027.299:06:47:12,2027.299:09:14:45,0,0
0099801012001,8604.0,270.6,275.19750938524464,4.678755758478236,-0.5101374389286119,2027.299:09:14:45,2027.299:11:42:17,0,0
0099801012002,8604.0,270.6,275.2135331384608,4.678755758478236,-0.5101374389286119,2027.299:11:42:17,2027.299:14:09:50,0,0
0099801012003,8604.0,270.6,274.92070024117254,4.678755758478236,-0.5101374389286119,2027.299:14:09:50,2027.299:16:37:22,0,0
0099801011009,8604.0,270.6,274.5857505315108,4.678755758478236,-0.5101374389286119,2027.299:16:37:22,2027.299:19:04:55,0,0
0099801012004,8604.0,270.6,274.2508008218491,4.678755758478236,-0.5101374389286119,2027.299:19:04:55,2027.299:21:32:27,0,0
0099801012010,8604.0,270.6,273.9158511121874,4.678755758478236,-0.5101374389286119,2027.299:21:32:27,2027.300:00:00:00,0,0
0099901020001,52056.0,NA,150.34945957638678,1.0279989294246599,-0.8607963870836032,2027.300:02:21:38,2027.300:16:55:04,1770,6728
0099901017001,22680.0,NA,211.64504655532096,4.2324961581384155,0.9513789752621091,2027.300:17:54:05,2027.301:00:17:42,3540,0
0098101062001,4140.0,270.7,257.05046424282807,4.8491573438940945,-0.03539285316203964,2027.301:00:35:24,2027.301:01:46:13,1062,0
0098101011117,828.0,261.7,257.9425072443603,4.854910356352161,-0.07015181243602807,2027.301:01:46:13,2027.301:02:03:56,0,0
0098101011052,828.0,261.7,261.97197833542884,4.782195532757716,-0.20266137864509556,2027.301:02:03:56,2027.301:02:21:38,0,0
0098101011004,828.0,261.7,267.69299475653077,4.704698005230647,-0.33517094485416205,2027.301:02:21:38,2027.301:02:39:20,0,0
0098101011001,828.0,261.7,269.4796924388822,4.702780979213487,-0.3793408164176411,2027.301:02:39:20,2027.301:02:57:02,0,0
0098101011002,828.0,261.7,268.8802798040134,4.703452349199088,-0.36461750973602525,2027.301:02:57:02,2027.301:03:14:45,0,0
0098101011003,828.0,261.7,268.2831368652509,4.704091088799881,-0.3498942030544094,2027.301:03:14:45,2027.301:03:32:27,0,0
0098101020004,828.0,270.4,271.5549389053833,4.723015206641507,-0.44483579952113955,2027.301:03:32:27,2027.301:03:50:09,0,0
0098101011006,828.0,261.7,268.57007053913253,4.71883465584523,-0.3646175097360252,2027.301:03:50:09,2027.301:04:07:52,0,0
0098101011007,828.0,261.7,267.99160348966404,4.719389088770947,-0.3498942030544093,2027.301:04:07:52,2027.301:04:25:34,0,0
0098101020003,828.0,270.4,272.13117434287017,4.722607417733983,-0.4595590577213868,2027.301:04:25:34,2027.301:04:43:16,0,0
0098101018056,828.0,269,277.3822596344171,4.7063048935119305,-0.5828739870241072,2027.301:04:43:16,2027.301:05:00:59,0,0
0098101020002,828.0,270.4,272.7082543606132,4.722181142880799,-0.47428236440300175,2027.301:05:00:59,2027.301:05:18:41,0,0
0098101011005,828.0,261.7,269.1480389912565,4.7182519049524,-0.3793408164176411,2027.301:05:18:41,2027.301:05:36:23,0,0
0098101011009,828.0,261.7,266.8369637476487,4.72041574961461,-0.3204476381725472,2027.301:05:36:23,2027.301:05:54:05,0,0
0098101011008,828.0,261.7,267.4094880020149,4.719915894589046,-0.33517094485416205,2027.301:05:54:05,2027.301:06:11:48,0,0
0098101020001,828.0,270.4,273.28980752610505,4.721735785761126,-0.4890056710846176,2027.301:06:11:48,2027.301:06:29:30,0,0
0098101018055,828.0,269,277.9439456062213,4.706876568836217,-0.5975972452243545,2027.301:06:29:30,2027.301:06:47:12,0,0
0098101018054,828.0,269,278.48503417326884,4.707472569686951,-0.6123205519059702,2027.301:06:47:12,2027.301:07:04:55,0,0
0098101018053,828.0,269,279.02116566484176,4.708093914172868,-0.6270438101062177,2027.301:07:04:55,2027.301:07:22:37,0,0
0098101018058,828.0,269,277.31466036748645,4.724260448157368,-0.5975972452243545,2027.301:07:22:37,2027.301:07:40:19,0,0
0098101020008,828.0,270.4,271.15353445641756,4.73893564192927,-0.44483579952113955,2027.301:07:40:19,2027.301:07:58:01,0,0
0098101020009,828.0,270.4,270.5980913900804,4.73921626178417,-0.43011249283952363,2027.301:07:58:01,2027.301:08:15:44,0,0
0098101020005,828.0,270.4,272.8266611213687,4.7380147553104806,-0.4890056710846176,2027.301:08:15:44,2027.301:08:33:26,0,0
0098101020006,828.0,270.4,272.2705119812256,4.738335306844225,-0.4742823644030017,2027.301:08:33:26,2027.301:08:51:08,0,0
0098101020007,828.0,270.4,271.713950332017,4.738642128454521,-0.4595590577213868,2027.301:08:51:08,2027.301:09:08:51,0,0
0098101011014,828.0,261.7,267.12935065364553,4.73513379121965,-0.33517094485416205,2027.301:09:08:51,2027.301:09:26:33,0,0
0098101011010,828.0,261.7,269.3850974271128,4.733204038843363,-0.39406407461788834,2027.301:09:26:33,2027.301:09:44:15,0,0
0098101011012,828.0,261.7,268.2513925173107,4.734216962491372,-0.3646175097360252,2027.301:09:44:15,2027.301:10:01:58,0,0
0098101011016,828.0,261.7,266.01138389113845,4.7359591356063016,-0.30572437997229884,2027.301:10:01:58,2027.301:10:19:40,0,0
0098101011015,828.0,261.7,266.5659175197599,4.735557629884087,-0.3204476381725472,2027.301:10:19:40,2027.301:10:37:22,0,0
0098101011013,828.0,261.7,267.6853403697649,4.734687088742013,-0.3498942030544093,2027.301:10:37:22,2027.301:10:55:04,0,0
0098101011011,828.0,261.7,268.8155703870231,4.7337228306913115,-0.37934081641764106,2027.301:10:55:04,2027.301:11:12:47,0,0
0098101011017,828.0,261.7,265.45069862506506,4.736338788351842,-0.291001073290684,2027.301:11:12:47,2027.301:11:30:29,0,0
0098101011020,828.0,261.7,267.94457187959574,4.74959927640972,-0.36461750973602514,2027.301:11:30:29,2027.301:11:48:11,0,0
0098101011019,828.0,261.7,268.4922258768884,4.749193749158019,-0.3793408164176411,2027.301:11:48:11,2027.301:12:05:54,0,0
0098101011018,828.0,261.7,269.04243289767516,4.748767997903611,-0.39406407461788834,2027.301:12:05:54,2027.301:12:23:36,0,0
0098101011025,828.0,261.7,265.2329354221383,4.75134058413223,-0.291001073290684,2027.301:12:23:36,2027.301:12:41:18,0,0
0098101011021,828.0,261.7,267.39499066724113,4.749985088713078,-0.3498942030544093,2027.301:12:41:18,2027.301:12:59:00,0,0
0098101020010,828.0,270.4,272.92261268266986,4.75408929589899,-0.5037289292848649,2027.301:12:59:00,2027.301:13:16:43,0,0
0098101018057,828.0,269,277.90255738374447,4.725034334419908,-0.6123205519059702,2027.301:13:16:43,2027.301:13:34:25,0,0
0098101020012,828.0,270.4,271.8433773686757,4.754489470807652,-0.47428236440300175,2027.301:13:34:25,2027.301:13:52:07,0,0
0098101020016,828.0,270.4,269.67886056895753,4.755191165889005,-0.41538923463927635,2027.301:13:52:07,2027.301:14:09:50,0,0
0098101020014,828.0,270.4,270.7618756923307,4.754856077217032,-0.44483579952113955,2027.301:14:09:50,2027.301:14:27:32,0,0
0098101020013,828.0,270.4,271.3048143018773,4.754676839175058,-0.4595590577213868,2027.301:14:27:32,2027.301:14:45:14,0,0
0098101011022,828.0,261.7,266.8422278865676,4.750351680578049,-0.33517094485416205,2027.301:14:45:14,2027.301:15:02:57,0,0
0098101020017,828.0,270.4,269.13852109960516,4.755347467395727,-0.4006659279576605,2027.301:15:02:57,2027.301:15:20:39,0,0
0098101020011,828.0,270.4,272.3939002634094,4.754293724859835,-0.4890056710846176,2027.301:15:20:39,2027.301:15:38:21,0,0
0098101020015,828.0,270.4,270.2226868542564,4.755027439460759,-0.43011249283952363,2027.301:15:38:21,2027.301:15:56:03,0,0
0098101011024,828.0,261.7,265.74996356772624,4.7510290137719275,-0.30572437997229884,2027.301:15:56:03,2027.301:16:13:46,0,0
0098101011023,828.0,261.7,266.29107325469397,4.750699517425767,-0.3204476381725472,2027.301:16:13:46,2027.301:16:31:28,0,0
0098101011026,828.0,261.7,264.6687001045363,4.7516346066613435,-0.2762778150904367,2027.301:16:31:28,2027.301:16:49:10,0,0
0098101011027,828.0,261.7,264.1317782046819,4.751911415880709,-0.26155450840882083,2027.301:16:49:10,2027.301:17:06:53,0,0
0098101011032,828.0,261.7,266.5696275268448,4.765569577208654,-0.33517094485416205,2027.301:17:06:53,2027.301:17:24:35,0,0
0098101020021,828.0,270.4,270.89078044529094,4.770711549895596,-0.4595590577213868,2027.301:17:24:35,2027.301:17:42:17,0,0
0098101011031,828.0,261.7,267.0978657792599,4.7652830886841455,-0.3498942030544093,2027.301:17:42:17,2027.301:18:00:00,0,0
0098101020022,828.0,270.4,270.3673456875755,4.7707765125047965,-0.44483579952113955,2027.301:18:00:00,2027.301:18:17:42,0,0
0098101011030,828.0,261.7,267.62922207102827,4.764981583055863,-0.36461750973602525,2027.301:18:17:42,2027.301:18:35:24,0,0
0098101020024,828.0,270.4,269.31747772663687,4.770897958331915,-0.4153892346392764,2027.301:18:35:24,2027.301:18:53:06,0,0
0098101020025,828.0,270.4,268.79234088126304,4.770954616082758,-0.4006659279576605,2027.301:18:53:06,2027.301:19:10:49,0,0
0098101011029,828.0,261.7,268.16308139513325,4.764664674896932,-0.3793408164176411,2027.301:19:10:49,2027.301:19:28:31,0,0
0098101011028,828.0,261.7,268.70045525060004,4.76433195696386,-0.39406407461788834,2027.301:19:28:31,2027.301:19:46:13,0,0
0098101020023,828.0,270.4,269.84494886851223,4.770838617137346,-0.4301124928395236,2027.301:19:46:13,2027.301:20:03:56,0,0
0098101011035,828.0,261.7,264.974780978075,4.766342387184822,-0.291001073290684,2027.301:20:03:56,2027.301:20:21:38,0,0
0098101020027,828.0,270.4,267.7413482155039,4.771060143052656,-0.3712193630757983,2027.301:20:21:38,2027.301:20:39:20,0,0
0098101020019,828.0,270.4,271.95639102100444,4.770572687136984,-0.4890056710846176,2027.301:20:39:20,2027.301:20:57:02,0,0
0098101020026,828.0,270.4,268.2658360624464,4.771008648567517,-0.38594266975741326,2027.301:20:57:02,2027.301:21:14:45,0,0
0098101020020,828.0,270.4,271.4316375155486,4.770643642043283,-0.47428236440300175,2027.301:21:14:45,2027.301:21:32:27,0,0
0098101011033,828.0,261.7,266.02116625263307,4.765841404967447,-0.3204476381725472,2027.301:21:32:27,2027.301:21:50:09,0,0
0098101011036,828.0,261.7,264.43938676028637,4.766572152508641,-0.2762778150904367,2027.301:21:50:09,2027.301:22:07:52,0,0
0098101011034,828.0,261.7,265.48879649110665,4.766098899209758,-0.30572437997229884,2027.301:22:07:52,2027.301:22:25:34,0,0
0098101011037,828.0,261.7,263.91327401997034,4.766788478797221,-0.26155450840882083,2027.301:22:25:34,2027.301:22:43:16,0,0
0098101011038,828.0,261.7,263.3917994354668,4.766991613305537,-0.24683120172720593,2027.301:22:43:16,2027.301:23:00:59,0,0
0098101011039,828.0,261.7,262.87289549424736,4.767181803288568,-0.23210794352695774,2027.301:23:00:59,2027.301:23:18:41,0,0
0098101020037,828.0,270.4,267.4304708888733,4.7864816468849165,-0.3712193630757983,2027.301:23:18:41,2027.301:23:36:23,0,0
0098101020018,828.0,270.4,272.50044893433005,4.770498597910238,-0.5037289292848649,2027.301:23:36:23,2027.301:23:54:05,0,0
0098101020036,828.0,270.4,267.93892603809036,4.786520734987956,-0.3859426697574132,2027.301:23:54:05,2027.302:00:11:48,0,0
0098101020035,828.0,270.4,268.44902419611213,4.786561757497583,-0.40066592795766043,2027.302:00:11:48,2027.302:00:29:30,0,0
0098101020032,828.0,270.4,269.9828379049645,4.78669694779256,-0.44483579952113955,2027.302:00:29:30,2027.302:00:47:12,0,0
0098101011040,828.0,261.7,267.8390382780475,4.780135600635844,-0.37934081641764117,2027.302:00:47:12,2027.302:01:04:55,0,0
0098101011044,828.0,261.7,265.76140708159994,4.780983285236922,-0.3204476381725471,2027.302:01:04:55,2027.302:01:22:37,0,0
0098101011041,828.0,261.7,267.31601141874046,4.780363896974211,-0.36461750973602525,2027.302:01:22:37,2027.302:01:40:19,0,0
0098101020028,828.0,270.4,272.032061589885,4.786907899921485,-0.5037289292848649,2027.302:01:40:19,2027.302:01:58:01,0,0
0098101020031,828.0,270.4,270.4989794939615,4.786746260616135,-0.4595590577213868,2027.302:01:58:01,2027.302:02:15:44,0,0
0098101011045,828.0,261.7,265.24091092928154,4.781168784647588,-0.3057243799722989,2027.302:02:15:44,2027.302:02:33:26,0,0
0098101011043,828.0,261.7,266.2723184766318,4.7807874665670544,-0.33517094485416205,2027.302:02:33:26,2027.302:02:51:08,0,0
0098101020033,828.0,270.4,269.47528097817974,4.786649802086141,-0.43011249283952363,2027.302:02:51:08,2027.302:03:08:51,0,0
0098101020030,828.0,270.4,271.0160316653323,4.786797806006711,-0.47428236440300175,2027.302:03:08:51,2027.302:03:26:33,0,0
0098101020029,828.0,270.4,271.5301308125978,4.78685165668634,-0.4890056710846176,2027.302:03:26:33,2027.302:03:44:15,0,0
0098101020034,828.0,270.4,268.96269940776415,4.786604758047029,-0.41538923463927646,2027.302:03:44:15,2027.302:04:01:58,0,0
0098101011042,828.0,261.7,266.7876314688106,4.780581088655211,-0.3498942030544093,2027.302:04:01:58,2027.302:04:19:40,0,0
0098101011053,828.0,261.7,266.50896259724044,4.795879095898481,-0.3498942030544093,2027.302:04:19:40,2027.302:04:37:22,0,0
0098101011047,828.0,261.7,264.20126211602496,4.781509705628145,-0.27627781509043675,2027.302:04:37:22,2027.302:04:55:04,0,0
0098101011050,828.0,261.7,262.67846830702683,4.781948881373383,-0.23210794352695774,2027.302:04:55:04,2027.302:05:12:47,0,0
0098101011046,828.0,261.7,264.7097737207659,4.781344182965208,-0.291001073290684,2027.302:05:12:47,2027.302:05:30:29,0,0
0098101011048,828.0,261.7,263.68484746167445,4.781665541713732,-0.26155450840882083,2027.302:05:30:29,2027.302:05:48:11,0,0
0098101011049,828.0,261.7,263.17487446963423,4.781811873027101,-0.246831201727206,2027.302:05:48:11,2027.302:06:05:54,0,0
0098101020046,828.0,270.4,267.1156257341179,4.801903157989381,-0.3712193630757983,2027.302:06:05:54,2027.302:06:23:36,0,0
0098101020045,828.0,270.4,267.61157114787557,4.802032821408394,-0.3859426697574133,2027.302:06:23:36,2027.302:06:41:18,0,0
0098101020044,828.0,270.4,268.10849747003704,4.802168898912408,-0.40066592795766043,2027.302:06:41:18,2027.302:06:59:00,0,0
0098101020043,828.0,270.4,268.6062034064408,4.8023115504899385,-0.4153892346392764,2027.302:06:59:00,2027.302:07:16:43,0,0
0098101020042,828.0,270.4,269.104431749592,4.80246097976273,-0.43011249283952363,2027.302:07:16:43,2027.302:07:34:25,0,0
0098101020041,828.0,270.4,269.6030180402733,4.8026173830803245,-0.44483579952113955,2027.302:07:34:25,2027.302:07:52:07,0,0
0098101020040,828.0,270.4,270.1017500669905,4.802780964064468,-0.4595590577213868,2027.302:07:52:07,2027.302:08:09:50,0,0
0098101020039,828.0,270.4,270.6004201237995,4.802951969970136,-0.47428236440300175,2027.302:08:09:50,2027.302:08:27:32,0,0
0098101011054,828.0,261.7,265.9908104151431,4.796005363197659,-0.33517094485416205,2027.302:08:27:32,2027.302:08:45:14,0,0
0098101011051,828.0,261.7,262.13847873146915,4.782076719468885,-0.21738463684534284,2027.302:08:45:14,2027.302:09:02:57,0,0
0098101011055,828.0,261.7,265.48356550041865,4.796125172778603,-0.3204476381725472,2027.302:09:02:57,2027.302:09:20:39,0,0
0098101011058,828.0,261.7,263.9792548306854,4.796447251475443,-0.27627781509043675,2027.302:09:20:39,2027.302:09:38:21,0,0
0098101011057,828.0,261.7,264.4761789510396,4.796345978745595,-0.291001073290684,2027.302:09:38:21,2027.302:09:56:03,0,0
0098101011056,828.0,261.7,264.9759397867605,4.796238662813214,-0.30572437997229884,2027.302:09:56:03,2027.302:10:13:46,0,0
0098101011059,828.0,261.7,263.4763598649373,4.796542597358038,-0.26155450840882083,2027.302:10:13:46,2027.302:10:31:28,0,0
0098101020051,828.0,270.4,267.7705262893259,4.817776040327233,-0.40066592795766043,2027.302:10:31:28,2027.302:10:49:10,0,0
0098101020038,828.0,270.4,271.1103563938095,4.803130626235693,-0.4890056710846176,2027.302:10:49:10,2027.302:11:06:53,0,0
0098101020047,828.0,270.4,269.6990706527867,4.818815674785005,-0.45955905772138683,2027.302:11:06:53,2027.302:11:24:35,0,0
0098101020048,828.0,270.4,269.21826781510094,4.818537818368087,-0.44483579952113955,2027.302:11:24:35,2027.302:11:42:17,0,0
0098101020050,828.0,270.4,268.2535741036415,4.818018350205052,-0.4153892346392764,2027.302:11:42:17,2027.302:12:00:00,0,0
0098101011066,828.0,261.7,265.71978203657136,4.811223252556059,-0.33517094485416205,2027.302:12:00:00,2027.302:12:17:42,0,0
0098101011061,828.0,261.7,262.4715975199926,4.796715959458197,-0.23210794352695774,2027.302:12:17:42,2027.302:12:35:24,0,0
0098101011062,828.0,261.7,261.9785312716731,4.796794172025303,-0.21738463684534284,2027.302:12:35:24,2027.302:12:53:06,0,0
0098101011060,828.0,261.7,262.9595363842009,4.796632132748664,-0.24683120172720593,2027.302:12:53:06,2027.302:13:10:49,0,0
0098101011067,828.0,261.7,265.22467324929767,4.811267053048077,-0.3204476381725472,2027.302:13:10:49,2027.302:13:28:31,0,0
0098101020049,828.0,270.4,268.7393845609821,4.818272164711524,-0.43011249283952363,2027.302:13:28:31,2027.302:13:46:13,0,0
0098101020052,828.0,270.4,267.2859836193753,4.817544907828833,-0.3859426697574133,2027.302:13:46:13,2027.302:14:03:56,0,0
0098101011068,828.0,261.7,264.7311673299639,4.811308548251044,-0.30572437997229884,2027.302:14:03:56,2027.302:14:21:38,0,0
0098101011063,828.0,261.7,261.4719216149391,4.7968668722608525,-0.20266137864509556,2027.302:14:21:38,2027.302:14:39:20,0,0
0098101011064,828.0,261.7,260.98325941996325,4.796934125614696,-0.18793807196347967,2027.302:14:39:20,2027.302:14:57:02,0,0
0098101011071,828.0,261.7,263.268519921391,4.81141966027455,-0.26155450840882083,2027.302:14:57:02,2027.302:15:14:45,0,0
0098101011070,828.0,261.7,263.7501499403101,4.811384804594946,-0.27627781509043675,2027.302:15:14:45,2027.302:15:32:27,0,0
0098101011069,828.0,261.7,264.2346835155011,4.8113477817981884,-0.291001073290684,2027.302:15:32:27,2027.302:15:50:09,0,0
0098101011065,828.0,261.7,260.48639259680186,4.796996026625501,-0.1732148137632324,2027.302:15:50:09,2027.302:16:07:52,0,0
0098101011073,828.0,261.7,262.29785799858155,4.811483037543012,-0.23210794352695774,2027.302:16:07:52,2027.302:16:25:34,0,0
0098101011074,828.0,261.7,261.81826847023154,4.811511631853924,-0.21738463684534284,2027.302:16:25:34,2027.302:16:43:16,0,0
0098101011075,828.0,261.7,261.3412036504511,4.811538204491786,-0.20266137864509556,2027.302:16:43:16,2027.302:17:00:59,0,0
0098101011072,828.0,261.7,262.7698353952027,4.811452392470229,-0.246831201727206,2027.302:17:00:59,2027.302:17:18:41,0,0
0098101020056,828.0,270.4,267.43519992101824,4.833383181742059,-0.40066592795766043,2027.302:17:18:41,2027.302:17:36:23,0,0
0098101011079,828.0,261.7,264.4906455979667,4.826378426416669,-0.30572437997229884,2027.302:17:36:23,2027.302:17:54:05,0,0
0098101020053,828.0,270.4,268.84332758912774,4.834458253655852,-0.44483579952113955,2027.302:17:54:05,2027.302:18:11:48,0,0
0098101011080,828.0,261.7,264.01374851730765,4.826349577578575,-0.291001073290684,2027.302:18:11:48,2027.302:18:29:30,0,0
0098101020055,828.0,270.4,267.9055020136042,4.833725142647961,-0.4153892346392764,2027.302:18:29:30,2027.302:18:47:12,0,0
0098101020054,828.0,270.4,268.3759168469688,4.834083342388113,-0.43011249283952363,2027.302:18:47:12,2027.302:19:04:55,0,0
0098101011081,828.0,261.7,263.5360732542588,4.8263223504422434,-0.27627781509043675,2027.302:19:04:55,2027.302:19:22:37,0,0
0098101011076,828.0,261.7,260.83957530800114,4.811562799089828,-0.18793807196347967,2027.302:19:22:37,2027.302:19:40:19,0,0
0098101011077,828.0,261.7,260.36625791371995,4.811585422920257,-0.1732148137632324,2027.302:19:40:19,2027.302:19:58:01,0,0
0098101011078,828.0,261.7,259.8958912511031,4.811606119616303,-0.1584915070816165,2027.302:19:58:01,2027.302:20:15:44,0,0
0098101011084,828.0,261.7,262.12181275644934,4.826250115627827,-0.23210794352695774,2027.302:20:15:44,2027.302:20:33:26,0,0
0098101011083,828.0,261.7,262.5856651027097,4.8262726521917925,-0.24683120172720593,2027.302:20:33:26,2027.302:20:51:08,0,0
0098101011082,828.0,261.7,263.0525126711691,4.82629672319106,-0.26155450840882083,2027.302:20:51:08,2027.302:21:08:51,0,0
0098101011086,828.0,261.7,261.18813319073683,4.826209543994923,-0.20266137864509556,2027.302:21:08:51,2027.302:21:26:33,0,0
0098101011085,828.0,261.7,261.64667228804933,4.826229091682545,-0.21738463684534284,2027.302:21:26:33,2027.302:21:44:15,0,0
0098101011087,828.0,261.7,260.7230585999988,4.826191465292754,-0.18793807196347967,2027.302:21:44:15,2027.302:22:01:58,0,0
0098101011092,828.0,261.7,263.32869765971674,4.841259903561746,-0.2762778150904367,2027.302:22:01:58,2027.302:22:19:40,0,0
0098101020057,828.0,270.4,267.5574605212428,4.849431942363076,-0.41538923463927646,2027.302:22:19:40,2027.302:22:37:22,0,0
0098101020058,828.0,270.4,267.10222620222794,4.848990323156884,-0.40066592795766043,2027.302:22:37:22,2027.302:22:55:04,0,0
0098101011093,828.0,261.7,262.8660830028649,4.841173778835366,-0.26155450840882083,2027.302:22:55:04,2027.302:23:12:47,0,0
